代码	名称	涨幅%	现价	涨跌	买价	卖价	总量	现量	涨速%	换手%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	开盘金额	开盘换手Z	封成比	封单额	流通股(亿)	流通市值	AB股总市值	强弱度%	活跃度	笔均量	笔换手	连涨天	3日涨幅%	20日涨幅%	60日涨幅%	年初至今%	换手Z	流通市值Z	市盈(TTM)	市盈(静)	贝塔系数	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	实体涨幅%	回头波%	攻击波%	现均差%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	存货(亿)	应收帐款(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	税后利润(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	调整后净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
300358	楚天科技	-1.85	8.11	-0.15	7.96	7.96	0	0	--  	--  	--  	--  	--  	8.11	   126.58	0	  1.07	医疗保健	湖南	0.00	8.11	0	0	--  	533	533	21	424300	--  	--  	--  	          4.42	         35.82亿	         37.95亿	  0.00	      0	--  	--  	-1	1.75	15.86	26.32	17.03	--  	         17.55亿	--  	91.85	1.21	-- -- 				-1.85	--  	--  	-1.85	--  	--  	--  	--  	20191224	20140121	          4.68	--  	--  	40.61	23.64	          0.32	41.01	25.56	7.21	1.23	15.36	10.47	7.58	10.91	13.21	9.29	0.15	0.08	0.14	0.23	0.22	0.06	7.23	0.30	-3.48	16780.00	         12893	10.46万	-65.56	15.08	          1.61	128.22	2.87	0.27	0.048㈢	          5.05	0.00	          2.33	          1.55	          0.06	         58.21	   0.95㈢	         29.68	          1.12	          1.70	1.35	2982	300358	--  	--  	--  	
002235	安妮股份	-1.87	11.26	-0.21	11.05	11.05	0	0	--  	--  	--  	--  	--  	11.26	    56.35	0	  0.35	互联网	福建	0.00	11.26	0	0	--  	1237	1237	4276	1366900	--  	--  	--  	          5.33	         60.05亿	         65.37亿	  0.00	      0	--  	--  	2	1.99	-5.38	9.00	30.78	--  	         46.60亿	68.36	86.56	1.32	-- -- 				-1.87	--  	--  	-1.87	--  	--  	--  	--  	20200202	20080516	          5.81	--  	--  	24.61	20.96	         -0.00	14.85	12.45	1.66	0.47	3.65	0.44	3.02	15.81	2.85	2.03	0.16	0.16	0.86	0.87	0.87	-0.19	-0.91	0.26	0.39	59054.00	          7007	7.89万	30.05	-39.51	          3.12	251.59	22.97	0.00	0.150㈢	          3.61	0.00	          2.72	         -0.16	          0.04	         85.16	   4.15㈢	         28.81	          5.48	         30.57	0.18	509	002235	--  	--  	--  	
000889	中嘉博创	-1.88	9.59	-0.18	9.41	9.41	0	0	--  	--  	--  	--  	--  	9.59	    43.37	0	  5.69	通信设备	河北	0.00	9.59	0	0	--  	1378	1378	-16	1296700	--  	--  	--  	          6.22	         59.62亿	         64.17亿	  0.00	      0	--  	--  	2	9.73	-0.42	14.99	2.57	--  	         20.14亿	31.71	25.37	0.98	-- -- 				-1.88	--  	--  	-1.88	--  	--  	--  	--  	20191029	19971218	          6.69	--  	--  	52.61	36.74	--  	30.17	20.51	0.86	0.71	14.53	0.84	11.39	17.69	23.34	19.85	1.31	0.00	1.36	1.11	1.11	1.06	11.46	-0.27	-2.55	26072.00	          8053	7.72万	-31.28	5.36	          1.75	-236.94	2.75	0.40	0.166㈢	          5.49	0.00	          2.64	          1.71	         -0.04	         69.83	   3.02㈢	         14.93	          5.62	          4.75	0.66	9197	000889	--  	--  	--  	
688037	芯源微	-1.88	124.56	-2.34	122.22	122.22	0	0	--  	--  	--  	--  	--  	124.56	  8538.00	0	  0.05	半导体	辽宁	0.00	124.56	0	0	--  	8	8	6	97800	--  	--  	--  	          0.18	         22.03亿	        104.63亿	  0.00	      0	--  	--  	1	-16.66	32.51	361.85	69.95	--  	         22.03亿	370.96	343.30	0.00	-- -- 				-1.88	--  	--  	-1.88	--  	--  	--  	--  	20191215	20191216	          0.84	--  	--  	3.73	2.21	--  	40.75	2.72	0.76	0.06	1.15	1.58	0.57	1.57	0.96	0.52	-0.02	0.00	-0.01	0.01	0.01	-0.06	0.01	-0.01	-0.40	18363.00	           963	12.00万	0.00	0.00	         14.40	-12724.11	109.32	0.00	0.011㈢	          8.65	8.65	          1.87	          0.01	         -0.01	         59.25	   0.42㈢	         45.59	         -2.12	          0.96	0.23	253	688037	--  	--  	--  	
002812	恩捷股份	-1.88	64.82	-1.22	63.60	63.60	0	0	--  	--  	--  	--  	--  	64.82	    61.97	0	  0.41	广告包装	云南	0.00	64.82	0	0	--  	199	199	488	1265600	--  	--  	--  	          5.21	        337.79亿	        522.04亿	  0.00	      0	--  	--  	2	-0.42	16.46	66.16	28.36	--  	        205.50亿	63.08	100.69	1.16	-- -- 				-1.88	--  	--  	-1.88	--  	--  	--  	--  	20191216	20160914	          8.05	--  	--  	105.52	43.05	          3.06	56.30	42.63	32.12	2.87	35.49	6.74	15.00	18.87	21.06	11.61	7.89	0.01	7.89	6.96	6.32	5.53	15.46	2.05	3.69	15989.00	         19828	128.52万	95.80	29.88	         12.13	254.08	24.78	0.34	0.784㈢	          5.35	0.00	          2.34	          1.92	          0.26	         40.80	  14.67㈢	         44.86	         37.44	         29.99	0.73	3107	002812	--  	--  	--  	
688266	泽璟制药	-1.89	67.78	-1.28	66.50	66.50	0	0	--  	--  	--  	--  	--  	67.78	--  	0	  0.33	化学制药	江苏	0.00	67.78	0	0	--  	90	90	11	598500	--  	--  	--  	          0.55	         37.15亿	        162.67亿	  0.00	      0	--  	--  	-2	-7.80	100.77	100.77	100.77	--  	         37.15亿	--  	--  	0.00	-- -- 				-1.89	--  	--  	-1.89	--  	--  	--  	--  	20200122	20200123	          2.40	--  	--  	2.97	0.59	          0.73	55.51	1.17	0.56	1.04	1.07	0.07	0.00	2.86	0.00	0.00	-3.70	0.02	-3.70	-3.83	-3.98	-2.02	-4.09	-1.33	-0.70	36598.00	          1498	10.15万	0.00	0.00	          8.27	-121.95	0.00	0.00	-1.660㈢	          8.20	8.20	          1.19	         -1.70	         -0.56	         19.89	-675.00㈢	--  	--  	--  	1.15	202	688266	--  	--  	--  	
688158	优刻得	-1.89	95.29	-1.80	93.49	93.49	0	0	--  	--  	--  	--  	--  	95.29	  2806.34	0	  0.37	互联网	上海	0.00	95.29	0	0	--  	135	135	-1	1262100	--  	--  	--  	          0.44	         41.68亿	        402.63亿	  0.00	      0	--  	--  	-3	-17.14	186.76	186.76	186.76	--  	         41.68亿	1825.14	501.26	0.00	-- -- 				-1.89	--  	--  	-1.89	--  	--  	--  	--  	20200119	20200120	          4.23	--  	--  	20.88	17.35	--  	16.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.71	0.00	0.08	0.00	0.09	0.09	0.11	0.02	0.00	1.56	1.56	31035.00	          1409	13.43万	0.00	0.00	         11.26	258.23	37.58	0.00	0.025㈢	          8.46	8.46	          0.00	          0.00	          0.37	         83.07	   0.62㈢	--  	          0.78	          1.00	--  	1046	688158	--  	--  	--  	
601872	招商轮船	-1.89	5.82	-0.11	5.71	5.71	0	0	--  	--  	--  	--  	--  	5.82	    40.72	0	  1.16	水运	上海	0.00	5.82	0	0	--  	3785	3785	1315	2161200	--  	--  	--  	         52.99	        308.43亿	        392.27亿	  0.00	      0	--  	--  	-1	0.69	-17.56	-2.68	-29.54	--  	        106.42亿	27.06	33.61	1.45	-- -- 				-1.89	--  	--  	-1.89	--  	--  	--  	--  	20200110	20061201	         67.40	--  	--  	532.08	211.87	          0.78	60.03	93.70	404.49	4.79	156.22	9.41	21.44	98.12	98.07	82.27	7.72	2.55	7.76	7.36	7.23	6.82	47.14	31.04	-2.70	144030.00	         12696	7.39万	64.25	33.99	          1.67	12.64	4.00	0.90	0.120㈢	          3.49	3.49	          1.46	          0.70	          0.46	         39.82	   3.41㈢	         16.12	          7.87	          7.37	0.03	4558	601872	--  	--  	--  	
002061	浙江交科	-1.89	5.29	-0.10	5.19	5.19	0	0	--  	--  	--  	--  	--  	5.29	    11.70	0	  1.81	建筑工程	浙江	0.00	5.29	0	0	--  	638	638	26	331100	--  	--  	--  	          7.71	         40.77亿	         72.77亿	  0.00	      0	--  	--  	2	0.19	-8.32	-10.19	-9.88	--  	         28.12亿	10.31	6.00	0.91	-- -- 				-1.89	--  	--  	-1.89	--  	--  	--  	--  	20191129	20060816	         13.76	--  	--  	311.54	74.26	          7.94	73.62	233.23	36.04	6.21	215.35	104.03	43.30	29.35	190.78	176.22	6.96	0.88	6.97	4.87	4.66	4.43	28.57	-1.88	-5.50	32862.00	         16173	8.56万	-52.08	4.48	          0.98	-38.67	0.38	2.27	0.339㈢	          5.40	0.00	          2.13	          2.08	         -0.14	         23.84	   6.28㈢	          7.63	          3.65	          2.44	2.41	6597	002061	--  	--  	--  	
300157	恒泰艾普	-1.90	3.69	-0.07	3.62	3.62	0	0	--  	--  	--  	--  	--  	3.69	--  	0	  0.38	石油开采	北京	0.00	3.69	0	0	--  	265	265	173	95900	--  	--  	--  	          7.07	         26.09亿	         26.28亿	  0.00	      0	--  	--  	5	3.94	-10.00	-7.05	-9.34	--  	         21.98亿	--  	85.91	0.82	-- -- 				-1.90	--  	--  	-1.90	--  	--  	--  	--  	20191118	20110107	          7.12	--  	--  	57.49	35.94	          6.04	26.97	21.20	4.82	1.40	13.51	2.32	11.76	27.40	7.34	5.58	-0.43	-0.15	-0.31	-0.36	-0.54	-0.60	0.44	-2.09	-0.29	33649.00	         17703	6.53万	-269.39	-32.13	          0.73	-12.56	3.58	0.00	-0.076㈢	          5.05	0.00	          3.85	          0.06	         -0.29	         62.52	  -1.51㈢	         24.01	         -5.92	         -7.39	0.32	1620	300157	--  	--  	--  	
300156	神雾环保	-1.90	1.58	-0.03	1.55	1.55	0	0	--  	--  	--  	--  	--  	1.58	--  	0	  0.55	环境保护	北京	0.00	1.58	0	0	--  	613	613	309	95000	--  	--  	--  	          7.22	         11.40亿	         15.96亿	  0.00	      0	--  	--  	2	0.64	-3.07	-7.60	-5.95	--  	          8.56亿	--  	--  	1.08	-- -- 				-1.90	--  	--  	-1.90	--  	--  	--  	--  	20191202	20110107	         10.10	--  	--  	54.81	3.06	--  	94.41	50.16	1.09	1.08	44.71	13.35	12.49	3.51	0.38	0.13	-4.15	0.00	-9.80	-9.80	-9.80	-4.15	-11.39	-0.07	-0.07	53268.00	         10172	1.61万	-296.35	-61.02	          5.21	-231.22	41.85	0.00	-0.970㈢	          0.30	0.00	          0.35	         -1.13	         -0.01	          5.59	-319.81㈢	         66.35	      -1088.22	      -2569.40	0.00	470	300156	--  	--  	--  	
300049	福瑞股份	-1.90	8.41	-0.16	8.25	8.25	0	0	--  	--  	--  	--  	--  	8.41	    68.96	0	  0.73	医疗保健	内蒙	0.00	8.41	0	0	--  	274	274	23	226100	--  	--  	--  	          2.28	         19.18亿	         22.12亿	  0.00	      0	--  	--  	-1	-2.09	7.82	14.42	10.66	--  	         15.76亿	2443.67	62.47	1.18	-- -- 				-1.90	--  	--  	-1.90	--  	--  	--  	--  	20200221	20100120	          2.63	--  	--  	18.52	13.52	          1.98	16.33	10.65	0.89	1.18	1.91	1.04	2.74	6.59	5.75	1.75	0.66	-0.00	0.66	0.42	0.24	0.34	4.06	2.00	0.72	18310.00	         10234	8.61万	-58.92	-1.61	          1.64	11.06	3.85	0.00	0.091㈢	          5.14	0.00	          2.51	          1.55	          0.76	         72.98	   1.78㈢	         69.58	         11.47	          4.19	0.44	626	300049	--  	--  	--  	
688090	瑞松科技	-1.90	79.80	-1.52	78.28	78.28	0	0	--  	--  	--  	--  	--  	79.80	    95.41	0	  0.16	专用机械	广东	0.00	79.80	0	0	--  	49	49	-270	383600	--  	--  	--  	          0.15	         12.23亿	         53.75亿	  0.00	      0	--  	--  	-4	-13.82	189.66	189.66	189.66	--  	         12.23亿	95.53	94.17	0.00	-- -- 				-1.90	--  	--  	-1.90	--  	--  	--  	--  	20200216	20200217	          0.67	--  	--  	11.78	4.91	          0.36	55.31	7.63	2.57	0.70	4.16	3.34	1.92	2.80	4.87	3.71	0.51	0.00	0.51	0.46	0.42	0.34	1.54	-0.18	-0.70	16464.00	           931	7.43万	0.00	0.00	          6.00	-293.61	11.04	0.00	0.627㈢	         13.31	13.31	          4.16	          2.28	         -0.27	         41.66	   8.61㈢	         23.89	         10.55	          8.68	0.23	481	688090	--  	--  	--  	
300183	东软载波	-1.91	18.35	-0.35	18.00	18.00	0	0	--  	--  	--  	--  	--  	18.35	    68.60	0	  0.62	软件服务	山东	0.00	18.35	0	0	--  	655	655	29	1179000	--  	--  	--  	          2.72	         49.93亿	         86.01亿	  0.00	      0	--  	--  	-1	-2.66	16.36	37.97	25.34	--  	         39.03亿	49.65	48.17	1.03	KDJ死叉				-1.91	--  	--  	-1.91	--  	--  	--  	--  	20200110	20110222	          4.69	--  	--  	31.20	28.38	--  	9.05	23.72	2.35	0.60	2.52	1.81	3.43	10.91	5.25	2.68	1.08	0.09	1.08	0.94	0.94	0.70	11.25	1.77	1.44	32483.00	          6548	12.02万	-5.37	-15.96	          3.03	48.57	16.39	1.09	0.201㈢	          6.05	0.00	          2.33	          2.40	          0.38	         90.95	   3.31㈢	         48.94	         20.52	         17.92	1.27	1146	300183	--  	--  	--  	
603358	华达科技	-1.91	19.37	-0.37	19.00	19.00	0	0	--  	--  	--  	--  	--  	19.37	    37.39	0	  0.95	汽车配件	江苏	0.00	19.37	0	0	--  	307	307	-164	583300	--  	--  	--  	          3.14	         60.74亿	         60.74亿	  0.00	      0	--  	--  	2	-0.47	26.68	49.81	30.97	--  	         17.86亿	41.59	29.51	1.19	-- -- 				-1.91	--  	--  	-1.91	--  	--  	--  	--  	20200202	20170125	          3.14	--  	--  	43.94	26.13	          0.90	38.48	25.68	12.04	1.38	16.60	10.71	5.62	13.73	26.42	22.40	1.99	0.89	1.98	1.64	1.22	0.77	8.30	1.67	-2.65	14591.00	          6319	12.24万	-32.91	-3.11	          2.32	36.27	2.30	1.55	0.389㈢	          8.33	0.00	          4.38	          2.65	          0.53	         59.46	   4.66㈢	         15.20	          7.53	          4.61	1.00	2616	603358	--  	--  	--  	
688181	八亿时空	-1.92	61.58	-1.18	60.40	60.40	0	0	--  	--  	--  	--  	--  	61.58	    50.38	0	  0.49	半导体	北京	0.00	61.58	0	0	--  	79	79	10	477200	--  	--  	--  	          0.20	         12.49亿	         59.41亿	  0.00	      0	--  	--  	-1	-3.49	-0.19	40.02	40.02	--  	         12.49亿	59.11	51.89	0.00	KDJ死叉				-1.92	--  	--  	-1.92	--  	--  	--  	--  	20200105	20200106	          0.96	--  	--  	6.80	5.52	--  	18.75	3.34	2.96	0.40	0.97	1.20	1.24	2.57	3.19	1.61	1.05	0.01	1.05	0.88	0.88	0.82	2.06	0.81	-0.71	20570.00	           986	6.07万	0.00	0.00	          3.88	73.43	18.63	0.00	0.917㈢	         15.86	15.86	          2.66	          2.13	          0.84	         81.25	  16.02㈢	         49.43	         33.02	         27.74	0.17	304	688181	--  	--  	--  	
600728	佳都科技	-1.92	10.93	-0.21	10.72	10.72	0	0	--  	--  	--  	--  	--  	10.93	    23.25	0	  0.79	软件服务	广东	0.00	10.93	0	0	--  	2729	2729	2229	2925500	--  	--  	--  	         16.37	        178.94亿	        182.62亿	  0.00	      0	--  	--  	2	6.43	9.30	22.40	16.52	--  	        142.02亿	24.72	69.67	1.41	上穿BOLL上轨				-1.92	--  	--  	-1.92	--  	--  	--  	--  	20200103	19960716	         16.71	--  	--  	84.04	47.77	          0.60	42.44	56.29	0.31	2.34	27.52	16.19	21.50	16.50	24.19	21.25	6.87	-0.02	6.88	5.96	5.89	0.02	12.73	-5.76	-11.56	92981.00	         13975	15.27万	423.15	-13.31	          3.85	-31.70	7.55	0.51	0.370㈢	          2.84	2.84	          0.99	          0.76	         -0.34	         56.85	  12.33㈢	         12.14	         28.41	         24.36	0.89	2167	600728	--  	--  	--  	
300350	华鹏飞	-1.92	4.68	-0.09	4.59	4.59	0	0	--  	--  	--  	--  	--  	4.68	    82.05	0	  0.50	仓储物流	深圳	0.00	4.68	0	0	--  	274	274	34	125800	--  	--  	--  	          3.10	         14.51亿	         22.31亿	  0.00	      0	--  	--  	2	1.52	-9.30	-7.87	-10.00	--  	         11.64亿	--  	--  	1.24	-- -- 				-1.92	--  	--  	-1.92	--  	--  	--  	--  	20191030	20120821	          4.77	--  	--  	19.80	9.96	          1.77	40.77	12.38	1.73	0.45	7.26	3.33	7.11	7.11	4.82	3.36	0.49	-0.00	0.51	0.42	0.20	0.14	-2.36	0.56	0.12	21406.00	         11619	5.44万	-71.47	-31.80	          2.24	39.86	4.63	0.00	0.043㈢	          2.09	0.00	          1.49	         -0.49	          0.12	         50.30	   2.05㈢	         30.26	         10.11	          4.23	0.31	1536	300350	--  	--  	--  	
000716	黑芝麻	-1.92	3.64	-0.07	3.57	3.57	0	0	--  	--  	--  	--  	--  	3.64	    69.76	0	  0.67	食品	广西	0.00	3.64	0	0	--  	884	884	501	315600	--  	--  	--  	          6.65	         24.21亿	         27.17亿	  0.00	      0	--  	--  	2	-0.01	-9.90	20.53	-12.50	--  	         15.99亿	68.18	45.35	1.33	-- -- 				-1.92	--  	--  	-1.92	--  	--  	--  	--  	20191223	19970418	          7.46	--  	--  	52.22	27.50	          1.00	45.42	21.65	11.91	5.65	17.24	4.92	7.06	15.91	29.96	24.24	0.42	0.01	0.44	0.24	0.29	0.17	3.83	1.72	-2.62	51560.00	          8520	3.10万	-40.72	31.26	          0.99	15.80	0.91	0.00	0.039㈢	          3.68	0.00	          2.13	          0.51	          0.23	         52.66	   1.06㈢	         19.11	          1.42	          0.97	0.03	2630	000716	--  	--  	--  	
601965	中国汽研	-1.94	8.77	-0.17	8.60	8.60	0	0	--  	--  	--  	--  	--  	8.77	    22.24	0	  1.02	汽车服务	重庆	0.00	8.77	0	0	--  	356	356	627	306200	--  	--  	--  	          9.61	         84.30亿	         85.05亿	  0.00	      0	--  	--  	1	3.91	4.16	22.49	5.92	--  	         28.63亿	19.67	21.09	1.20	-- -- 				-1.94	--  	--  	-1.94	--  	--  	--  	--  	20191230	20120611	          9.70	--  	--  	56.77	45.11	          0.17	20.24	24.86	19.37	2.33	9.86	3.54	4.44	14.62	16.89	11.91	3.38	0.04	3.40	2.88	2.87	2.67	18.79	2.11	-3.85	26574.00	         12285	10.77万	11.33	-15.89	          1.81	40.39	5.04	2.85	0.296㈢	          4.84	4.84	          1.51	          1.94	          0.22	         79.46	   6.36㈢	         29.46	         20.01	         16.98	0.47	1456	601965	--  	--  	--  	
002945	华林证券	-1.95	14.89	-0.29	14.60	14.60	0	0	--  	--  	--  	--  	--  	14.89	    98.64	0	  0.46	证券	西藏	0.00	14.89	0	0	--  	847	847	315	1236600	--  	--  	--  	          7.55	        112.39亿	        402.03亿	  0.00	      0	--  	--  	-1	9.16	7.66	14.71	-0.33	--  	         40.20亿	102.23	116.64	1.15	-- -- 				-1.95	--  	--  	-1.95	--  	--  	--  	--  	20200120	20190117	         27.00	--  	--  	146.32	52.02	--  	64.45	0.00	0.50	0.42	0.00	0.00	0.00	6.77	6.74	0.00	3.06	2.13	3.43	3.05	3.06	2.73	10.79	12.38	14.02	94055.00	          2871	4.27万	18.90	-7.46	          7.73	32.47	59.61	0.26	0.113㈢	          1.93	0.00	          0.25	          0.40	          0.46	         35.55	   5.88㈢	--  	         45.40	         45.32	--  	1962	002945	--  	--  	--  	
000919	金陵药业	-1.95	8.21	-0.16	8.05	8.05	0	0	--  	--  	--  	--  	--  	8.21	    13.13	0	  0.99	化学制药	江苏	0.00	8.21	0	0	--  	709	709	107	570700	--  	--  	--  	          5.03	         41.28亿	         41.38亿	  0.00	      0	--  	--  	-2	1.36	12.16	12.47	12.47	--  	         22.56亿	11.53	17.11	0.81	-- -- 				-1.95	--  	--  	-1.95	--  	--  	--  	--  	20191029	19991118	          5.04	--  	--  	42.26	29.66	          5.42	16.99	22.30	9.69	1.62	6.58	2.14	3.23	4.62	19.40	14.37	3.42	0.27	3.39	2.73	2.36	1.31	16.36	3.03	-1.04	32656.00	          8416	6.91万	98.09	-15.90	          1.39	13.64	2.13	2.07	0.469㈢	          5.89	0.00	          0.92	          3.25	          0.60	         70.19	   7.97㈢	         25.93	         17.64	         12.18	0.27	4956	000919	--  	--  	--  	
600851	海欣股份	-1.95	8.19	-0.16	8.03	8.03	0	0	--  	--  	--  	--  	--  	8.19	    77.28	0	  1.29	化学制药	上海	0.00	8.19	0	0	--  	269	269	227	216000	--  	--  	--  	          7.38	         60.46亿	         98.86亿	  0.00	      0	--  	--  	1	-1.68	-10.88	15.35	1.87	--  	         42.42亿	77.60	73.09	1.13	KDJ金叉				-1.95	--  	--  	-1.95	--  	--  	--  	--  	20191028	19940404	         12.07	          4.69	--  	50.05	38.18	          2.11	19.51	8.33	3.63	0.18	4.65	1.50	2.47	4.24	8.70	5.18	1.31	0.86	1.30	1.11	0.96	0.52	4.51	-1.03	-0.96	72011.00	         13703	11.22万	-7.56	8.60	          2.59	-95.74	11.37	0.43	0.079㈢	          3.16	0.00	          0.35	          0.37	         -0.09	         76.27	   2.51㈢	         40.45	         15.08	         11.03	0.12	1551	600851	--  	--  	--  	
300451	创业慧康	-1.96	25.05	-0.49	24.56	24.56	0	0	--  	--  	--  	--  	--  	25.05	    75.10	0	  0.21	软件服务	浙江	0.00	25.05	0	0	--  	233	233	115	572200	--  	--  	--  	          5.50	        137.79亿	        185.31亿	  0.00	      0	--  	--  	1	-0.67	33.39	37.79	39.63	--  	        105.10亿	64.81	87.13	1.27	多头排列				-1.96	--  	--  	-1.96	--  	--  	--  	--  	20200108	20150514	          7.40	--  	--  	31.76	24.93	          0.42	20.20	12.34	2.94	0.49	6.34	1.40	8.59	9.63	9.43	4.51	2.16	0.52	2.16	1.90	1.85	1.35	7.60	-2.65	-3.66	26812.00	         15649	39.20万	65.49	17.83	          7.32	-70.05	19.66	0.13	0.250㈢	          3.42	3.42	          1.30	          1.03	         -0.36	         78.49	   7.42㈢	         52.12	         22.96	         19.63	0.86	3057	300451	--  	--  	--  	
600699	均胜电子	-1.96	28.08	-0.55	27.53	27.53	0	0	--  	--  	--  	--  	--  	28.08	    37.10	0	  0.30	汽车配件	浙江	0.00	28.08	0	0	--  	738	738	560	2031700	--  	--  	--  	         12.37	        347.42亿	        347.42亿	  0.00	      0	--  	--  	1	-2.33	26.20	87.45	56.87	--  	        186.62亿	36.09	26.36	1.52	MACD死叉				-1.96	--  	--  	-1.96	--  	--  	--  	--  	20191220	19931206	         12.37	--  	--  	591.33	131.03	         61.91	67.37	281.44	131.78	33.84	211.53	82.16	96.42	95.78	458.06	380.18	16.90	2.77	16.75	11.98	7.02	8.14	37.65	19.36	-11.77	53639.00	         12390	34.79万	-33.60	16.20	          2.65	17.94	0.76	0.00	0.740㈢	         10.59	0.00	          7.74	          3.04	          1.56	         22.16	   5.36㈢	         17.00	          3.69	          1.53	19.99	59250	600699	--  	--  	--  	
600548	深高速	-1.96	10.21	-0.20	10.01	10.01	0	0	--  	--  	--  	--  	--  	10.21	     7.76	0	  1.38	路桥	深圳	0.00	10.21	0	0	--  	599	599	-35	599600	--  	--  	--  	         14.33	        146.34亿	        146.34亿	  0.00	      0	--  	--  	-1	2.72	-7.35	-2.85	-11.22	--  	         37.47亿	5.47	6.47	0.89	-- -- 				-1.96	--  	--  	-1.96	--  	--  	--  	--  	20191231	20011225	         21.81	--  	          7.48	435.57	179.96	         25.50	52.83	68.76	13.27	237.65	63.26	5.10	2.94	62.19	41.85	21.17	22.82	8.06	22.87	23.30	21.51	19.27	62.27	12.86	4.58	17525.00	         20943	21.38万	41.44	1.09	          1.24	17.32	5.32	6.95	0.986㈢	          8.25	0.00	          2.85	          2.86	          0.59	         41.32	  11.95㈢	         49.41	         54.53	         51.39	0.07	4967	600548	--  	--  	--  	
600354	敦煌种业	-1.96	5.10	-0.10	5.00	5.00	0	0	--  	--  	--  	--  	--  	5.10	--  	0	  1.00	种植业	甘肃	0.00	5.10	0	0	--  	1925	1925	-683	962500	--  	--  	--  	          5.28	         26.92亿	         26.92亿	  0.00	      0	--  	--  	-4	-4.67	-7.10	4.29	-1.73	--  	         19.13亿	--  	--  	1.56	-- -- 				-1.96	--  	--  	-1.96	--  	--  	--  	--  	20191216	20040115	          5.28	--  	--  	19.09	5.89	          0.57	66.13	10.87	5.03	1.78	11.06	3.64	1.66	8.99	6.85	6.44	-1.39	-0.11	-1.38	-1.43	-1.10	-1.17	-8.68	0.20	-2.04	72815.00	          5151	2.63万	11.52	86.84	          4.57	137.12	3.93	0.00	-0.208㈢	          1.12	0.00	          1.70	         -1.65	          0.04	         30.86	 -18.61㈢	          6.01	        -20.24	        -16.01	0.05	819	600354	--  	--  	--  	
300605	恒锋信息	-1.96	15.78	-0.31	15.47	15.47	0	0	--  	--  	--  	--  	--  	15.78	    55.25	0	  0.38	软件服务	福建	0.00	15.78	0	0	--  	169	169	4	261400	--  	--  	--  	          0.73	         11.60亿	         26.08亿	  0.00	      0	--  	--  	2	1.02	15.77	20.64	23.67	--  	         10.16亿	44.29	48.72	1.36	多头排列				-1.96	--  	--  	-1.96	--  	--  	--  	--  	20200106	20170208	          1.65	--  	--  	7.85	5.27	          0.02	32.59	7.30	0.42	0.04	2.54	5.04	1.18	1.69	3.47	2.46	0.41	-0.00	0.41	0.35	0.35	0.35	1.83	-1.53	-1.55	13429.00	          4795	7.57万	17.81	19.07	          4.95	-17.07	7.52	0.25	0.214㈢	          3.19	0.00	          1.02	          1.11	         -0.92	         67.13	   6.72㈢	         28.94	         11.81	         10.21	0.21	544	300605	--  	--  	--  	
